Sharpe_Ratio,CAGR,Drawdown
2.228849489475729,0.6930763991658653,0.006932580028319869
1.6550258267483111,0.6482812675437066,0.002152499160173754
0.8721483467597719,0.616471733458553,-0.0031745551265025965
1.0378265669230295,0.5815311364762115,-0.013865084466875562
1.7298476321911735,0.595187390878918,-0.015762289106498822
0.3555151568872242,0.4454336721862462,-0.03531912216875927
0.07486185677081017,0.3885922590042621,-0.05874394441919709
0.17306434665043388,0.35130226152526633,-0.07031041730344641
1.2036296753393896,0.33141939661623643,-0.08443085972615254
0.8716259370878884,0.3465216308233845,-0.07760809488585424
1.4125035726454156,0.4522856632084782,-0.055824707350220514
1.5225975674792942,0.441753853735386,-0.040755925045883594
1.8048914461625294,0.45427063628524467,-0.05170173560835825
0.5813767081301568,0.4251865474467982,-0.044587096836709916
-0.4143662417564765,0.36402792423867236,-0.06447247753791341
-0.7504117540215173,0.3703864458713919,-0.06666180219216296
-1.2427319753977406,0.3541760035575259,-0.06239252879005207
-1.3277198923182256,0.3356327227906535,-0.0696898979214906
-1.0668531167064403,0.29041665839481956,-0.08826184736096598
0.24985133289357836,0.349546486911289,-0.07724328356529972
0.7004182665600865,0.36964804401825613,-0.03254673780232382
1.9818526328092227,0.4134880759778443,-0.0513372444809217
1.2613765760212194,0.4190256597761084,-0.04995074952558161
0.8234016652675114,0.40909097904435776,-0.05097244003962478
1.276587720813478,0.452205382666393,-0.033823352960598206
0.28202267580880375,0.4184017176973307,-0.029481051778027612
-0.9880996368595171,0.3880306201302568,-0.04166793099288278
-1.6862366206178196,0.37688548775500186,-0.052431789883731074
-1.3403262220555416,0.4165504806138447,-0.041887009577624916
-0.8821755825264537,0.413938372312749,-0.03944264961183358
-1.209934304404572,0.42027543895036246,-0.03572088179747752
-1.028928606144655,0.40529109021640264,-0.039734133210009306
-0.9927735731567631,0.3876458299464671,-0.04590049503322249
-0.4983479340057154,0.39941759851916747,-0.04349262695220616
-0.9922188837378615,0.37569344873558075,-0.04969501312287792
-0.7097596948787072,0.29339028295685265,-0.06706320701997202
0.15022045517094226,0.3047720931298763,-0.07651311592813136
0.20227001808458783,0.2799871026264258,-0.08096416733988018
0.21436822190734253,0.26588439289123444,-0.08778760921035464
0.5839952715573953,0.2996459164068046,-0.07093066688606312
-0.7838954044548027,0.30653710956513747,-0.070785021619502
-1.1866037630770925,0.2783806717961881,-0.07512662519490328
-1.4685010103366578,0.2744896950217075,-0.07352117771734301
-1.7020484403055174,0.24206527363181718,-0.08052681450935757
-1.784246741256409,0.19463180643707334,-0.11336530539488447
-1.4243107764171579,0.2161667561042242,-0.1097525910176502
-1.63221119479894,0.1947167058289443,-0.10333130022878663
-1.1803190781194728,0.20360942572500074,-0.11478799729682233
-0.3896621698440309,0.20891958439797897,-0.10333126738142463
-1.3915169905573002,0.21205875670469898,-0.1076729625450659
-0.49301699209965494,0.26508070383326987,-0.08249724695403432
-0.9633759648064718,0.2771936980101657,-0.0799062806230292
-0.05962223726409237,0.3251476550091512,-0.0557886976845836
-0.10328508156261754,0.31574104546415516,-0.053052294340269354
-0.05423686478467861,0.3519672298901413,-0.03531935969082709
0.41099977186816805,0.3507336053479879,-0.027548025161288014
0.8806445205134047,0.35092693112252893,-0.034918049051592646
1.512830660898232,0.3754509682401579,-0.02112555976204219
1.0086650830140402,0.38047670610682993,-0.017878372178696873
1.3013893689053613,0.39379924633727414,-0.013463445010580461
1.9651640180337704,0.4377101099126077,0.0003615804066480284
1.9857186810966174,0.42604116436703876,0.0050261108448621415
3.107736812649236,0.480427744816039,0.001941881944476511
2.953383232229935,0.48114501089147543,0.012615857636575196
3.767551432056197,0.5067303141209853,0.0007992768368125635
5.92270003008652,0.5117825385238584,0.01329090373709105
6.112571180101123,0.5327541819593082,0.004139348631280878
6.491724992038036,0.5209604173842945,0.008244629657878597
5.961156945054613,0.48725029444493484,-0.001881479741305058
5.418388965377854,0.4876534573225979,-0.008586471940480699
4.605256044734579,0.4595018162651747,-0.007936152946299487
5.02991093989378,0.4481721703107746,-0.019635818674485137
4.394286877647672,0.41908536909092864,-0.03222442227580634
6.078098599866191,0.4859743142086348,-0.00981779634355076
7.553748389522995,0.48459614347407487,-0.0011286583032509606
7.068625727702824,0.48176010831486993,-0.00629441803068702
8.315280582603734,0.5110519047451247,0.0014622250064902011
8.263371706979832,0.5164097803636918,0.0063651695175598
8.548512559171641,0.534171141797906,0.0032157231258094885
8.681380450298517,0.5413442056693518,0.006063797588359924
8.220504154040015,0.5521459304487502,0.0005291818015518442
8.597628743887444,0.629795454328351,0.0008260975911666677
8.256365493350646,0.6470672126562833,0.0031445579699362607
6.727810386048479,0.5880477245291866,-0.013301960657179635
6.227253631784311,0.5910607356246516,-0.011792463192110124
6.060587821269378,0.581018262606537,-0.010251606054769548
5.712161372222618,0.5645761118906194,-0.02503144318698156
5.40784901290405,0.5697183719410566,-0.020126074103349347
5.153598088449065,0.5613873087299321,-0.025974696029380313
4.829893523482457,0.5566757999654195,-0.025471453154870986
3.7470402069457793,0.5375466474384138,-0.03144648609625896
3.3273844681187943,0.5086019402227444,-0.03811328353935187
2.820486372489782,0.5248814387360494,-0.038993507606903996
3.3351732783181687,0.5528381980952293,-0.024559452849095994
3.242324068202832,0.5701209107739318,-0.01610092047120932
3.6806418476965765,0.5992670409076064,0.006001205308626772
3.1231192607175404,0.589032997849712,0.0040844496231379765
3.4564456062564006,0.5943487682062085,0.0036092720393468536
3.7724856817443886,0.5761232480706606,0.008411478522587591
3.9364494188376016,0.5840954305197865,0.0004705747057849879
4.324155597934881,0.5728308542273339,-0.0006901436614055321
3.2002167280677343,0.5205163996486817,-0.00665370300608222
3.6459141455462416,0.5120372304940035,-0.025359311547199656
1.773601239471322,0.47870291576942936,-0.034586635800908316
1.5954251842772307,0.47004524692777316,-0.045916842604570254
2.481553377226872,0.5113455783019718,-0.02808948709459004
1.6843688270545312,0.49920997587641947,-0.032075797996503494
2.254499520007925,0.5327903483643444,-0.016508406999054384
1.3106415377278522,0.5047124674417884,-0.021561442006411257
1.777125274346373,0.5348249828602831,-0.010106047423710976
1.5511931221157276,0.5330197358202002,-0.0028872906811990037
0.3713164791249525,0.5401616766375037,-0.003577731940313052
-0.7491617095452179,0.5068939966594521,-0.01336996668361531
1.0029243396616427,0.5319310827131192,-0.002730022605295057
1.0899625938368962,0.5383052165450324,0.0011926291892823732
1.132532973295082,0.531758869753693,9.426788673233765e-05
1.753480383806742,0.5430315290842846,0.006809296655430065
1.3174745254629876,0.530180308548257,0.011994381114488358
1.7723995816207738,0.5417802686905429,3.119398340420814e-05
1.6395273594788686,0.5325950508146895,0.0046414319949206985
2.102007698511696,0.5339009873738756,0.00012445625748008036
2.8898588868011443,0.5367485496444178,0.010538868271617855
2.2718937532960517,0.5270903050898132,0.0027045792145799306
1.60629210430307,0.5247581810490467,0.004134384197688156
1.25968806722111,0.5265069238600557,0.0029224729308332496
0.4212385348648159,0.5207037159369068,0.00037312914620497514
0.8088256021764778,0.5259186252257151,0.0032277825992118865
0.8741186309019408,0.5329664453795369,0.0005860302254870843
1.380515653623093,0.5349485848300481,0.0017222685163781003
0.8803216963479621,0.5247877400841185,-3.109265607258117e-05
1.2331534626244909,0.5273595313757984,0.0008614606969709063
2.9115303599864686,0.5285183828020519,0.0036562114367285855
3.058395385309515,0.5250758241772846,0.0030110904631686424
3.945224282899566,0.514853698013106,0.00012259624131886866
3.958911234317359,0.5072195884735018,-0.00611421678319317
3.8505964676063162,0.5373494040545952,0.002093644573368932
4.511877597534832,0.5426947966767912,0.0036523517016485334
4.024626142766055,0.5525232181000346,0.0010179874293382574
5.257713196307488,0.5486250881141213,0.003742834748287558
4.8000319596257155,0.556847213378153,0.0006842553580935256
5.656169528044053,0.5827602944785661,0.0022776789258712785
5.08020119691661,0.576320683267745,0.0073295204673076
7.762723799384141,0.5859728548889005,2.9073749869353455e-05
7.257880920197608,0.5887643507513429,0.002777198636830626
7.408207021550394,0.5983137528937172,0.0
4.7326805667336,0.5611007886758801,-0.010675022612509476
3.801548860879484,0.5505642418007752,0.0003443657375429471
2.7658160219191203,0.5212266199500288,-0.029212346318882195
1.074829771001289,0.49303872643100366,-0.0390267141987402
2.6867166053490705,0.5369667317574935,-0.031651723187992004
3.089861807619162,0.5513872691281765,-0.02020211733719578
3.2564045907441086,0.5592673307910969,-0.008264395526897807
3.3841504649764613,0.553999421426312,-0.01087583918933818
2.23095524426124,0.5215643333192868,-0.011708099288480064
2.5158454741611016,0.5326978713636017,-0.02421972366901244
3.272329722973959,0.5540578908088074,-0.008121180896265954
2.9629947069536966,0.5486229910189218,-0.009268857826060753
2.584191501554965,0.5425399691303003,-0.012167405170759897
2.826154194179478,0.5526440814231071,-0.005107900098978742
3.651319899773004,0.5720617553897225,0.0038932719564745664
3.8918285155710444,0.5829227263441872,0.0009009215576530636
4.128955207138345,0.5922091568865469,0.002345374208264655
3.6632042433271477,0.5750996798024417,0.00513745013312969
4.164046116086447,0.5817407691130458,-0.0010050347802759484
4.595788885113007,0.588381771924448,0.0008351805960946566
3.9161099909433266,0.5886168140421426,0.0001945400285771389
4.0647718972194244,0.5986541591652472,0.004874214900196471
3.057135323418042,0.5772395902364298,-0.007875838579713605
2.0607981654496044,0.5447164908460265,-0.009996358863252133
0.3781511020805478,0.49611531319643687,-0.048825443884349416
0.1299519560948954,0.5094939049119596,-0.05091847920356403
0.24388928962194814,0.5083417393084666,-0.049514113150061156
0.5018288470498798,0.5263399986257244,-0.04048166165639697
0.8792456667368629,0.543250029222599,-0.02225083429341812
0.1994059995430914,0.5262629380875459,-0.020406198348519602
1.3248206981423594,0.5346008831457256,-0.024178791796000267
2.2330587271865157,0.5600781998616622,-0.00919765809904036
3.026934186200275,0.5593558870401663,-0.007821006115696737
3.2629657767166207,0.5399156383844612,-0.0040206864852193065
2.2634940059927344,0.5391475984264378,-0.015779272104794437
1.4046558078906959,0.5248937561155069,-0.02304969466249925
0.4278968925895842,0.5015976189347646,-0.03679124896772867
1.0911812209041796,0.5188708546176166,-0.029769028388872246
2.173783915794141,0.5224253500566474,-0.018312937463261583
0.7993651798090645,0.49108058681926514,-0.04210637325165275
-1.3901167620525834,0.4336196937138652,-0.05543436311020347
-0.8302166205997172,0.44855537195984096,-0.064770001064716
-1.132434448123316,0.43260013287337706,-0.06865305943208361
-0.5396344676546779,0.46160253743483715,-0.06441222229123549
-0.867950831942603,0.466503283151807,-0.05648112981290719
-1.370807717238413,0.45761812853684214,-0.06309035772332124
-1.071197698427311,0.4760421760107305,-0.047173189746605365
-0.1363245123306668,0.4969720530025592,-0.030485163355611643
-0.4401945227983086,0.49123960031178804,-0.024261388261748135
-0.600671813858923,0.4911157800554449,-0.033514184995856275
-0.8720456981270965,0.48124860772479083,-0.03373433523295253
-1.172929578051519,0.4789876774451327,-0.03670863350772934
-1.113595273210299,0.4637420668250438,-0.03177954337442295
-0.7542831018154094,0.4505641185613849,-0.05102873054944695
0.14541260174316667,0.4410935736204249,-0.057500180782566426
-0.3622504801380391,0.4365766734633638,-0.05295645874661506
